Title,Title_link,Texts,Likes,Comments
#USMCFS25795,https://www.facebook.com/hashtag/usmcfs25795?__eep__=6&__cft__[0]=AZUFMtWbZAy4Mq0bn0IEuSsdcuNvmtdpi0i9h_8xLRmd-4luoyzV2AwixsaS-qP0JhlHdSsG2_itVaTkRURsc2nW10GY2BrBJxHgPgat0pJAN8UlWtXuXMpga2pn1PW3BHqrukwKZpxURLIvu9hJ1zxh&__tn__=*NK-R,"Tbf if you’re a group leader, listen to others and expand your view on their suggestions. Maybe ada yang boleh pakai, ada yang tak but listen first instead of rejecting it. It’s called group work not All Must Listen To Me Only work.",2,
#USMCFS25796,https://www.facebook.com/hashtag/usmcfs25796?__eep__=6&__cft__[0]=AZVZEslE9ZEGSepiufKRbcmRYxbKbQuCuuB7j29FCWTOIE8HNFWfz7zt4ZtpVe1h8DgMmc-Z_mUHU_RxmFHC6dF1zPyOjC7OnMmD8m3xFFIh5Qs1XJRZNGxfOOkNIWYqnoqMfaXgcW62Vmls9vKZKfbn&__tn__=*NK-R,"yo ,how u guys looking for bf/ gf now? which app are u using? which app has more chinese ?",13,
#USMCFS25797,https://www.facebook.com/hashtag/usmcfs25797?__eep__=6&__cft__[0]=AZVyocp9kcaP8ptB8vXRiy-hO2yWyVjJ90t3bgalkR5PS63fVRaP1qFxlo6M1O493_rqQ0_BH9TADanD4MIEKkf-ZeUfQ_jkO9VOUL1P76E19Z9gphB6DpD_QwDJfNJ787qnVjYLm11NnT-u8JY_JjyT&__tn__=*NK-R,"yesterday i checked the jpa result and found out my application is unsuccessful even though my cgpa got 3.8x  and im totally heart broken. my other friend who got a lower cgpa than me got the scholarship succesfully, as i know, his parents already pencen and my parents are both still working(but actually temporary not working also la because mco, but its not registered as bersara under the goverment system,soooooooo.....my family no income also la !!!!!!!!) is t… See More",62,
#USMCFS25798,https://www.facebook.com/hashtag/usmcfs25798?__eep__=6&__cft__[0]=AZW8AGCwkqMO8OQDzdpG1uk3Vl5eqrUyLn2R6t7lRBFJZLXRmWC5mNCWRFejzJxhFrVkBRFv_S27O3t0_QXNxBd7W-VxSns4bcau7J4fx4jpcruz_UZJe3f5jg54edLpxvixxZpgSk11VYv5ukXEpU0D&__tn__=*NK-R,Damn! I miss my mom. Not sure if I can go back to my home after this semester. Can't tahan already. My money  keep decreasing even though I tried to eat only once a day.,63,
#USMCFS25800,https://www.facebook.com/hashtag/usmcfs25800?__eep__=6&__cft__[0]=AZW3CIL7Ql1-7ekJ2V-JOoSJslyXsSgxMQr6a_B0EUJJvzyVgWhTBnG0XNyIoPs7SeToBsBQj4nMXrMVXj3thmTAUO6Ym9xZ_dW2AiQDAotpzGlQ9bidsvrX63P0EXkguTo9DHUBbey5jHdIIIJqr-MT&__tn__=*NK-R,,23,
#USMCFS25802,https://www.facebook.com/hashtag/usmcfs25802?__eep__=6&__cft__[0]=AZXUpDyBykjC8pOwX-BM6UNyjoIqQ1SUX9ABdm9_6FwUV7OQHYVej4nuNFeaROggKFj1c_k9yhTGKbGU2CeHg545F4H8rTTr7ZOWhlfRHXXDhQ_DNI2JnWVgOE_RaBA6pUo4g0tywUSe7H8PwWpEid0z&__tn__=*NK-R,,29,
#USMCFS25803,https://www.facebook.com/hashtag/usmcfs25803?__eep__=6&__cft__[0]=AZU_oh7QMq_-N0SlErWAI_O1m7VX09sU-Encg4zGzkaU7CJ2uBMKbYPdvO1Sz3Lcx0NW7SMpsYGkUldi0gDOqhvZOxA-WZKbpq7rh4nSfuGlEJVtosJE56V7QaRVL2WoJEn3zkSAEoIC3L4UKeNOMCgX&__tn__=*NK-R,,24,
#USMCFS25804,https://www.facebook.com/hashtag/usmcfs25804?__eep__=6&__cft__[0]=AZWv04TGFka9LGocbB8lXPV5CZOY2D0Ahc3HoBCB1g0dsA3w6lWtDl4_69oA0BlMVtxdQyrCayYDDFs4nTCYW3MNDUbfNyW5JHplSeFFG7jCrMS1goi7rQ-Qv4cPAKUl2WbphR_Yy_PDIZj6HyXgsKGI&__tn__=*NK-R,Assignment: FU,7,
#USMCFS25806,https://www.facebook.com/hashtag/usmcfs25806?__eep__=6&__cft__[0]=AZW-Y34G496wUIttXcmJydQw5WfQ9uhyx0I4iJxXoMMUNooFFJHBdr0Z-_4lzZg4n74cYQ5xSeR0Ce8tSE-ba-PlQkxhk2AesbMQz_gGL-yhKrAoanXyaLytBZtX4WnSJ5fiqStePkNdLormSuQG_cqx&__tn__=*NK-R,Fail every sem,45,
#USMCFS25808,https://www.facebook.com/hashtag/usmcfs25808?__eep__=6&__cft__[0]=AZUBGWWgmj6_4lyZTdQ57tmmpKzvuxKvVurcq9vqTzu1O0OeS1KZl6tVKuRWggFgFBr5ZIB2TiAjLV7E9doPp7IqIAFNw2KMmW2ohzCHEmQTpVfiIjRVzhoBXqsPpd9ZhuqsaVX7hM-Qu5bfEeVC3EPg&__tn__=*NK-R,"So toxic that ppl blame each other while the quiet kid tank all the work,dia terasa pedasnya",20,
#USMCFS25809,https://www.facebook.com/hashtag/usmcfs25809?__eep__=6&__cft__[0]=AZV7BTp6g21uW56Xn2bX8i0KV1XY8o3ymbrptV9eaV_nF9lTbY9o_U-LkpkHhpv8ZgH2OHPNRwAFjasHO-6soKax3941vI96Evrj0irZ4B3cBi5aAQRTS0NvKBAlqcK-IqF3LhU7bmXeo8e4m7sqU9un&__tn__=*NK-R,"Ya maybe it's easy to you but can't you see ppl are sad that they didn't get what they was expected? I knew friends that work so hard, be so worried and get so sad after the results come out.",33,
#USMCFS25810,https://www.facebook.com/hashtag/usmcfs25810?__eep__=6&__cft__[0]=AZVOKFc-PJlK_CmBOX_JM8tjXUn72G6ewORPTszUYrQ50piVLhDdwtAiMBmr9knXnnMQHefKE72Lb4XWybH-Ddei7OPJX2tWoXiKoNmyUYoZuFNOBOqO_eljFfWzDuqPL21aNmCEKCCjJnpHjlzzIbx2&__tn__=*NK-R,English: Hi everyone. Just a quick question as I just got my STPM results of CGPA 3.17. Will it be enough for USM Product Designing course? Thank you for any honest advices and suggestions.,23,
#USMCFS25814,https://www.facebook.com/hashtag/usmcfs25814?__eep__=6&__cft__[0]=AZVJBH_L0Bsi8jFY-ar1iu1ILMNnzZCDlJeNePooqij774W92PFA-lTaUFVp6rjn0rbIbHHVPRIMKIjFtH9hpr9VTaZrGjMPPXKxw-o6XOLNfv3q9IKriujvZN0bJQhWac2vbuj0d34rxY4UHZA14Fzr&__tn__=*NK-R,Really cannot tahan my roommate..... Such a lazy person..... Wake up already but still dun want to brush his teeth..... Walao erh then keep playing his computer.... Not washing his head everyday........ Just take about 3 mins to take his bath.(bcz he want to ply his computer  game) i really cannot tahan....,8,0 Comments
#USMCFS25822,https://www.facebook.com/hashtag/usmcfs25822?__eep__=6&__cft__[0]=AZVD2S5zYAIsZlvh60WU479ht-cfEV2iT-qTOSDs6GvK5LANp3LYZEg5RYql28SA9w0febyluM0v5wtLsoTGIA-pKcm_tTh8BnuKrhwhnfzB0p174B5A6d-DcE7WGOtLmFPn3ALljQh1zh0zQ0rYXMQ4&__tn__=*NK-R,Eh now meeting ah? Eheh kennot aaaahh sakit perutttttt aaahhhhhh I in toilet now sry can't go meeting dy you all go on first la aarggghhhhh,5,
#USMCFS25823,https://www.facebook.com/hashtag/usmcfs25823?__eep__=6&__cft__[0]=AZUTIZrdFFfqFCV4tSqaIkILhNgqSVN_tnkMFXYJZ2RrPfuNZ_eETL0OSsqi_re2g_s5aaQj_yRj93eccgi4_yHEUilhG6XR6nvpbnybIg4pnPrSNkKRTBa5KBhq9TIbJUypF2e7RAFW-91U8m0HwmJ4&__tn__=*NK-R,对我们国家真的很失望，政府的无作为 导致人民只能自救 举白旗。我们的政府呢？不想办法改善先况，反而一直做bo bo的东西。改名就算了，连lxxsxi也要官方声明！是怕全国乃至全世界不知道是吗？可以去想办法开国会，讨论怎样救国吗？都停了那么旧，从年头到现在了，开会很难吗？,24,
#USMCFS25827,https://www.facebook.com/hashtag/usmcfs25827?__eep__=6&__cft__[0]=AZWkU3A5nE2mFfjaZSKXMkU8NQHFyqfRMTuEcM2rT_3KQbHAa5rcaL3D5dQMCSMs3c6pPjbch5mAwz2IuguKlhNLM65uHbUt35r0Rwu2Ya06Rs_RKD1kmG7BsoNGe0wg5iee34iZw-cVBk-POrtCQeeb&__tn__=*NK-R,"recently i just found out the course im studying right  now isnt recognized by MQA, it might due to the course is quite new ( approved by the ministry of higher education on 2017), so did jpa automatically rejected my application due to this reason? and what will happen if it isnt recognized by MQA ? is it really bad and a serious problem ?",1,
#USMCFS25831,https://www.facebook.com/hashtag/usmcfs25831?__eep__=6&__cft__[0]=AZVODawWMmdj6wLsEBABMOfUEfy7y96GaNDrqRb6_xkWpT0Ajuguo7DYhesqzkqkI5HJaRZ7OWSOb4O3THdUe2WdPOK5SPBhELnXFknMUN88ZdGRtfmW6JZZRrHTphAcG5POBPddz9mdFDm9c0D8sg8Y&__tn__=*NK-R,想请问一下从upu通道进政府大学的学费是多少？因为我在很多网站都找不到资料，和direct intake差别大吗？,,
#USMCFS25833,https://www.facebook.com/hashtag/usmcfs25833?__eep__=6&__cft__[0]=AZXhBR01D_CjYjCJdLjbciya5MHTfqRh3oWdNQrA-MPTidDoVnezNW6u7OT5QZAyi0w4zAQvRnHrGdcAPebxEQ_AUIyJeR8p6swwqGBfEBRMGhKQnGApxqczrBnYy0eBQ4wS7NTAvVHzHCA6zbnCPxyT&__tn__=*NK-R,Assalamualaikum n salam sejahtera,1,
#USMCFS25835,https://www.facebook.com/hashtag/usmcfs25835?__eep__=6&__cft__[0]=AZUfhqFsXq1Bh6f_LktKQiSPPZqNLEEAjWXIHiSTDgIy0wddd89tGu0RJtMmNpym-e8q9OAzwg2r-IUfi4R75tWQU341lGVbhsLVYke4wf4o6hp8JOq8tu-UwAab6Yv4_p77THf4NtQY_r_pp7YAftUC&__tn__=*NK-R,"Is most ppl easily impressed which is why they can date easily? My ex friend who was hot,  famous, know how to dance etc told me that he will date any or dog if his type isn't available meanwhile imma not impressed by anyone which is why imma don't date. What abt u?",,
#USMCFS25842,https://www.facebook.com/hashtag/usmcfs25842?__eep__=6&__cft__[0]=AZU2oFepV0e-7eyy7A8cYP97RGCpneX0ThHixP6NYH7WwRZUhqqjw888K1iUz0AcDXVMnDOSWKio277Qx9mzsVN9LQWsMgKBT9VIrBde-C6FXuJBXdwE3u3y8V7C94j6r9Owu0VpTU6xGgSc6iKIVJxY&__tn__=*NK-R,各位senior有谁进到nus&ntu的吗？可以分享你们怎么进到哪里吗？stpm 要有怎样的成绩才能进到nus&ntu?,,
#USMCFS25847,https://www.facebook.com/hashtag/usmcfs25847?__eep__=6&__cft__[0]=AZVVDQlM4VivDa-OD7Fa44DElm7-lcNeH_FqPur7fSm-fDnN8sHQ9CxblkTDBUlbvtaCVdX-I13yvH8llT_-NRS0_gHpOj3tSqC8PFcZcdE0pdmO3hP7U1vmBi7gLQ0fwXhnx1-Z8jWxNcgxYTgJiopx&__tn__=*NK-R,I don't dare to call my self is a Malaysian citizen anymore...,99,
#USMCFS25848,https://www.facebook.com/hashtag/usmcfs25848?__eep__=6&__cft__[0]=AZUYn3RgjBznyafn_GzhhsZ4dn7EzCNqSwQNlBSyqrFzbMYnv_0-bppknWmmBYKYF6T3t4KG-2LiaQLZtuQg6yuBnHdQwlVO0D6gYiObKDLUGc_ys1wQl4cK2Ib3La6n7GUTj3Z-tifxKO2T-UWGy-wB&__tn__=*NK-R,,,
#USMCFS25849,https://www.facebook.com/hashtag/usmcfs25849?__eep__=6&__cft__[0]=AZVIN4-Po0mVOX5MdgRpGrteOYkiLnY4PEC7sbfbVcTySkeRbEMsiJgUpslY08lZdk7XZl-9EjEA7PwCt-IA3xslVjOJ-o9gklX11Ohhs84leZqxngJXNMii6COv9lZQVCthBkvXpYvNsixbaNhDICVR&__tn__=*NK-R,"Guys, here are some final exam tips.",36,
#USMCFS25851,https://www.facebook.com/hashtag/usmcfs25851?__eep__=6&__cft__[0]=AZUHxiuo5_OTnnyyMHrjhljVjdTR7giZMgDkeb_gj1NaXicAI9SqRDzSa14OaBFUdgx9sdSeC_4w7HB1Jg-2pVGNEHyWHEnA5zS7bzMhP68c4rrG0A3pMkA_s6huCrcIKz2iE0Nk903jcmCtTnauQ8OC&__tn__=*NK-R,容貌焦虑是你我他导致,65,"Xiiao Xian其实白幼瘦中的白和瘦是西方审美。中世纪为了追求白和瘦穿束腰还会吞毒品....,中式的审美其实比较圆润。看很多古画就知道了。3"
#USMCFS25852,https://www.facebook.com/hashtag/usmcfs25852?__eep__=6&__cft__[0]=AZUaovgOZMzxS88fdcK9fPCFRLgh3Q_6O8sswks3Of1cSMfGoZpSsppzak9IpM-FIo3obN8eOyfZBrOHxnR9b6WU84C2tmRR8B8yaII_8B7rRmTheJCrx-AQhiRolM3yZecZzrzHjHnpBdX6uKHIvS5c&__tn__=*NK-R,Pls do something to let us go back,6,
#USMCFS25855,https://www.facebook.com/hashtag/usmcfs25855?__eep__=6&__cft__[0]=AZWfNGSeby1qgfGnjmfiWwW0YVdUOYoY7VogkA_WXhd4YyhEGGOd_GBWBjeLfT3uw4-hmmY9_JUy2PxAopueO1qEsFkkMNeAQesjwxZ90e8o6gdQT2PXOq9ADPi5tYilYUn5Afv7qlHr9B4XE4vChUde&__tn__=*NK-R,,4,
#USMCFS25861,https://www.facebook.com/hashtag/usmcfs25861?__eep__=6&__cft__[0]=AZUGgyanN5oCj4wFpVb9SfKTX532LwkA3_4kpge0TQZPFdHMHU-QuE3GLLfRde076XNkCR_9PIkWmUSJXajbHoTMA4KkPnBtE1QD4e50fyyAEDIdzRgce6H_c-NAyNXrpFqyJ7QfWExicgzgGM3nkDeh&__tn__=*NK-R,"So sad I ady explain to group what we do is different from what Dr want. Nobody cares. After presentation, ofcourse Dr is angry and say all of us dont understand what she wants at all. She said I should be more responsible. How to control 4 other person that dont even care about the assignment? Im really sad cause feels like my name just ""rosak"" like tat. I afraid that because of this nobody want to group with me for other subjects. Really sad man feels like an … See More",59,
#USMCFS25862,https://www.facebook.com/hashtag/usmcfs25862?__eep__=6&__cft__[0]=AZX-_jLgV_6AIl9MruQ1r9xXmOaw4zGH3PsIvCL_-z5MZn8tqkUu9_aTxAo-Wz2xyI46_LOWD6xXZh_3GcWp-T-QX6XuJmTaUzDR4y8NeZ7-dEeNMNv3NBn1XYsxaPHpbtbwMEBw_0BNy_RSRfv5Yned&__tn__=*NK-R,To #USMCFS25857,20,
#USMCFS25863,https://www.facebook.com/hashtag/usmcfs25863?__eep__=6&__cft__[0]=AZWdyUlatubw9ah_eMe9isJ_Lq0IH0vHnb6526tpvfCCn72h4mjSSW7CaxldZZpBqN4VensnG7ksIDgARYChN5z02w43enUb-zMH8J6FELmj4o0bpPSa1tFpAfkWeHH2MFjlxtQBtEnxtBodWrpIPNxl&__tn__=*NK-R,"Ekonomi 面试不用太担心，我朋友去年才cgpa 3.2, 面试不太顺利也是拿到",2,
#USMCFS25869,https://www.facebook.com/hashtag/usmcfs25869?__eep__=6&__cft__[0]=AZWurlnAjeCz_NXy0LtC4xdWz5z5HmPitvX-vKFLjUHxy2t1vjKK0-1qufTKabnEbbn3kHcAUQ3FS2NDvSGYgLQprZdX8pjud8ePeKnx4XRx4oG_ZYu-6BqiLu37V1AN_H1IBKr9zdvaBQ15rqP3hzU2&__tn__=*NK-R,请问USM main campus有篮球场吗？离宿舍远不远？当能回学校了我要虐9全部人,,
#USMCFS25870,https://www.facebook.com/hashtag/usmcfs25870?__eep__=6&__cft__[0]=AZX5AqBFLxjKELf12AEA9pxTqroYwL0htg8YKoVXfyYegkWQdhwL6wy_pUjL7iQJIpEioBoxb5MWmepDTVEXkiw8MoQBZD6cqwXWZQmo8OwQwzk846_Tx_S8mkSJ0UDB0if5XK8RkTV7tQLefFlF9OUU&__tn__=*NK-R,,11,
#USMCFS25875,https://www.facebook.com/hashtag/usmcfs25875?__eep__=6&__cft__[0]=AZXhGZxlfcJwkl2kUbX27kmdmtKVXxkU6OcPw2JtzY06jVni4Gm9v6h9zehJvb8yMyvtJDka89DWWCGpotp0JwzZMSI-kgtGF60LnHrKWvoKjAYGHYP6vYUqZMXixUhNUFjocGtHq2ZC1bVWAfE5-ygx&__tn__=*NK-R,"Hi, golden rubbish here",131,
#USMCFS25877,https://www.facebook.com/hashtag/usmcfs25877?__eep__=6&__cft__[0]=AZUwtp_DrHLlwU_ECrVqddNU5i-M84CKlKFaNXABka7munDSr3p2LJ6P0l76R2gNSXuU2iaUOVJ3sFPu_oy-EqDLIIugF9rND6qfiZ_bM8lDO8C-5bBHbDlMx8BC5651dltSwtwJag7yWSu4kIWROLRF&__tn__=*NK-R,"I don't understand you all juniors, keep asking my cgpa this this this can enter uni arh? You think we seniors get to decide who enter uni meh?! You good enough then apply and see lah, you not good then reflect on yourself lah. *Y u gotta make life so difficult, haiyaa!*(uncle roger slang)",95,
#USMCFS25878,https://www.facebook.com/hashtag/usmcfs25878?__eep__=6&__cft__[0]=AZUESYVu8PERwG7vBI_zEjbSzGM-dWAzXc27tUzcSDYXqupJkZisqD5mTfcGtOJ4GWQa-4mY921-bT6oGdYBo-k5rjR0okQUBfrhgBWEOeAIhaXeGw-6PmScgW4UJL9fWZ5dUCwH_5iP3hf1isYaRAjE&__tn__=*NK-R,"First ep will be premiered July 4 aka this Sunday!!! Test(s) pls end sooner, I badly wanna watch this.",,
#USMCFS25879,https://www.facebook.com/hashtag/usmcfs25879?__eep__=6&__cft__[0]=AZUa7sFbHV5HoF1HRIt2-I7zDUBzOUHppe_TYLBAQ1u9mh8C3TQK7cKMmT5DQdGS88ZGtoiRkTF3yBTgVYbEco63eKkKfnFDrU-Nzw4Cfa-22Ad83l28UxjPrG-lDevI1GbXnfVRkFWYEa-Q9yp7iIYG&__tn__=*NK-R,Tell me how to breakup with someone? He’s a really nice guy but his family thinks im a gold digger because of his ex. He barely bought me things and i was the one who got him a lot of things (i dont mind) but it’s really sad.. it’s almost a year too. Should i surprise him with a breakup text on our anniversary,37,
#USMCFS25882,https://www.facebook.com/hashtag/usmcfs25882?__eep__=6&__cft__[0]=AZWtia-EnAksLCgNb3GHFD97yLJEiPD-cuuCUAtl988FeB5GLlJoabhhjAsS35xO-0uLPctBbIDQT43dG8gIxg8ACoedepw5R4VrTxqm8hMHPli4v4fjNYWLJUzQReAaYTqSDmACXQaHvzXrbXWnkLCn&__tn__=*NK-R,如果你们的roommate 在你失恋的时候还对着电脑笑，对着手机笑，一直那里哈哈大笑，早上笑晚上笑，人家睡觉还是那里笑，你们会起身给他一巴吗？,55,Top FanHewcheahYeoh Jocelyn 1
#USMCFS25888,https://www.facebook.com/hashtag/usmcfs25888?__eep__=6&__cft__[0]=AZVT5TGodMvx5BdYI36t4BtqSJ2b5xZHy67XNNa1oRx_cF0Z9xXPsF-OPq8WLhw-YMEtgH22iJpQk5bJ5_tatrhcvq9l633TzXXHEdOzpeCRWabcPjyXGdI5m-r6lQD2-42u_AcemMD3-ag91krw0eHi&__tn__=*NK-R,#非常认真帖,2,
#USMCFS25890,https://www.facebook.com/hashtag/usmcfs25890?__eep__=6&__cft__[0]=AZWcWwmAjBSCvbCrswNtpCs0sZ2Pplb_Jt27uPBiqLjIojzwh-3HtACnwLfFQiHdIAZCNOF9pWRni3luDeEdWeFTG-U7lCEtaB5YMLtZPaud2DzKIMihHFPIROAs3erFy2ml1E9qE66KzhwlDJysZf13&__tn__=*NK-R,从入学到现在 2个sem过去了 我 却一个朋友都没有。完全没有。并不是没有主动去认识人 犹如大家说的react insta story 我做了 但是人家没有点开 也没有回复。心真的挺累的 没有一个人能交流。有时想着 4年的大学 在家网课上完并也不是一件坏事 毕竟去到学校 全部人都有朋友了 而我还是孤单一人 真的很不好受。参加活动能交朋友 我也参加了 但是呢 学长学姐 当然也只是关注那些比较美的 不然就是每天在群里撩来撩去 跟大家搞暧昧的 而我不想赴这趟污水 自然也没有人发现我。参加了活动 每一次meeting都是压力 要求所有人开cam 但是呢 就单看着其他人在那边做傻 而我开着cam好像傻子 要做其他的事情都不能 真的好压力。在这里也希望学长学姐 如果你们要做meeting 可以不可以不要只跟一些特定的人说话 其他的人 真的很无聊 无聊到我想退出整个团体。单纯发个牢骚。,125,
#USMCFS25893,https://www.facebook.com/hashtag/usmcfs25893?__eep__=6&__cft__[0]=AZXS3HLlJWPQ1KgorL0yL9NLemro3g-e2fosp0OOJ4AVaDP9mFj9994GfY0NQrmzxOd1hs7JZiafmLEJojxtHAgaa_pAIEwEyHLl66Jq8uRbG83CcJ5Spcq-hVQRBB8BO5uQYY2d8NMB_TivebYUIhll&__tn__=*NK-R,STPM CGPA 2.0 以上可以上uni但是感觉自己还是输给了很多人。。。接下去读会吃力吗。。。,2,
#USMCFS25894,https://www.facebook.com/hashtag/usmcfs25894?__eep__=6&__cft__[0]=AZUn7S2XOSjNSaPBMvc1P-9L43zYhW07gMeceP81xKfhEa_06aHs9rvTlwi2tX95u9eHAjb1ovbbUJjkLerJP-_yrq7FOJoYHYUxGC0QQf78k6ce5VUVkuwTHBZAfq_5-FBGGDZF-1xaDtkpwp2-avSc&__tn__=*NK-R,要进大学的学生，选upu时记得选自己有兴趣的，不要因为某科读出来会是铁饭碗而选，当你选中了，你很难有有热诚去读，看到科目就觉得很压力，成绩跌了，毕业出来也很难铁饭碗。所以是白费的,109,
#USMCFS25895,https://www.facebook.com/hashtag/usmcfs25895?__eep__=6&__cft__[0]=AZWPn-3ma5oqMZjkTy1OqaBIcamDPG1-u3vA2IugozK9wcLD_WfQEuky-4RMl4SYS3tNVqhWlZOMI3eOE62ZJ-ohzEw6o9ibxbhtefcWZ5y-2R8Gf-MPVS3jgf3ocnX0-SKBO6MTKTp2sr88E4bNSD2c&__tn__=*NK-R,"USM helps students go home. I can't afford to pay hostel fees for this semester break. I came from a hard family  Please USM. Hostel fees and living money, I'm all gone. I'm just living kais morning eating breakfast, kais afternoon dinner already..,· See original  · Rate this translation",85,
#USMCFS25898,https://www.facebook.com/hashtag/usmcfs25898?__eep__=6&__cft__[0]=AZWbR3qX19plt12Q1qFH0Hy6owJNX-FMB5yYx0UpSHZG6bJFR2H1iYLq8y_138bVQdyQl_R5G4Y9Hg7OTSjReBFTAiY5DRZa-EYynzbzl0n5b3JdcFU0PpUJXayXm1PbEqLBn1bGNIcDY0Md0tJLXwBc&__tn__=*NK-R,Finally学到了  以前只会用scholar，原来还有这么多网站，现在没得去图书馆，希望这些网站可以帮到要做assignment的人,50,
#USMCFS25899,https://www.facebook.com/hashtag/usmcfs25899?__eep__=6&__cft__[0]=AZXUZ2lMg-hUmcbGxbe1HB9T5JKG6yYfTkR07DzRmAJsC2u69IQBW1pzzhsodPxdSLU6IuiPLZyyBXikQzb5QajvLaKc4ND8PENB0Evr1UWB9CpQwix7E4abrAnG5b5QoZrDWZlRClEnFc2x4k0FfoAz&__tn__=*NK-R,有时候我不明白为什么别人能完成的事，你不能。lecturer给的assignment时长每个人都一样。每个人一天都有24小时，那为什么人家能完成而你不能。别人睡个5小时就爬起来开始新的一天，疯狂灌几杯咖啡让自己清醒点。别只会在意别人的成果，想想别人难熬的过程。没有谁的成功是一步登天，只有在夜深人静的时候默默努力。将心比心。谢谢。,44,
#USMCFS25915,https://www.facebook.com/hashtag/usmcfs25915?__eep__=6&__cft__[0]=AZXN9dmgIf8Uk01ZFFfdgK7e1DuEXNMNtvwBvpC5z1G8KDuQOQ12a9pwPvIlCunGrmZV9YU6jXGNZjzjmOf2v4FkJVI7mlcGcj-ehZKMfQibxJOib0rinNJFMvQ076PvWcMh75IJPisdh2dlajpBPW-E&__tn__=*NK-R,,2,
#USMCFS25922,https://www.facebook.com/hashtag/usmcfs25922?__eep__=6&__cft__[0]=AZUecm33JBc8rGgj0SvleSuuuNYJ_zdXoY9mZ0OqW17Gvrii2Ltkzmr-xcqoIHMpIaJ4yEZRdauecTv-fQ03UplTfNpww4yM5WuowE18qWQ7FAOd9_qOVGmY6WnYhOGQf7kVEaxpITio4L1NbCqg4kqw&__tn__=*NK-R,I have something urgent that I need to seek your help.,1,
#USMCFS25930,https://www.facebook.com/hashtag/usmcfs25930?__eep__=6&__cft__[0]=AZXJp54x6CQ2h2irqVmART91-vLM_28wT4ASQdBHUOmcnx3tzJiOLo1oLk7VYFZCswLjfZ2k0Wqep8WjiSrOqPfCY4HidfebV6_BSvXW-fRTL7nN-q3Sg3d3zFoyxkXqqtfmPRDh-O62lCVS6B__dpLu&__tn__=*NK-R,"Literally taking panadols everyday, applying ointments every night  Just a little more to go. Sem break, I need you so badly",21,
#USMCFS25932,https://www.facebook.com/hashtag/usmcfs25932?__eep__=6&__cft__[0]=AZUm4XIpQN4VHmDx5YzWIynaNR0EZM0b4ZJenBrqhDgbQ4xnwd7JdfMiBt0KxIMWFY7u_khWQIMwixJIL-_NBiTmXrD3tik7qou_ydEMPiBr7K6FO4xNStaQLw-WqGZ9yQsbZM74uGkNATOryC0xUbSB&__tn__=*NK-R,我不知道该怎么办了，我的父亲已经两年没有得工作了，因为之前车祸再加上疫情，我的哥哥也没得工作因为疫情原因。我们一家三口都没有工作，没有收入，看着依旧居高不下的确诊人数，我真的很害怕我怕我的家撑不过这次的疫情，我该怎么办,99,
#USMCFS25933,https://www.facebook.com/hashtag/usmcfs25933?__eep__=6&__cft__[0]=AZXc9McEOq62VveLTpVAzVj9yhtVL-vZh0IQB2lL_AzOWwuEXwfHoyj29kxMerW_hwNc2u65_5yuj1GXkHwBJA-JuxUGJiTSLTK1T4bnp_tPJTm_mUIDWTVIy6qhXNaSIdg29hQE9ZtrTw3cl4LbTqf5&__tn__=*NK-R,"真的搞不懂, 读书就读书啦 哪个是你的责任啊 做么yat7 要跟全世界讲你读书咧? 你有看到 Posmen 寄一封信然后跟全世界讲他在寄信? 这样喜欢跟全世界讲 帮你开个记者会要吗 吊 看到都恶心",20,Top Fan明利彭伟桔 KH写的? 1
#USMCFS25935,https://www.facebook.com/hashtag/usmcfs25935?__eep__=6&__cft__[0]=AZWH4bvKl1bHBWI3f3MdDxYwuFZbg8eOR9_R73DAxKQ4gHCRyWFlMUG72P-f7qmZakGuGRU7_vXbunz9LNERQKjJM_X7Oazbgv5CjbpWIDcGFEBG6nHXr1KbPbzBg2bx2w4i6HJST8R6qvIs2wP7ROeW&__tn__=*NK-R,,29,Top FanNirmalan Mohan CJNext semester also going online studies7
#USMCFS25936,https://www.facebook.com/hashtag/usmcfs25936?__eep__=6&__cft__[0]=AZWJX93zZ-hs504NQclAqi0PHZenCkQLsrnEFrz8B8gd91yb0zZEiszIeBOKfEZ8vLjdsfu7rt_eD0lDuhmTSuzfPhoVeIMb4B4a7KigFQD06mNYd8dYpUk3eGpUP5vUcDzyfJwi3ntiq6gkcGqn3-w8&__tn__=*NK-R,Suruh you buat power point,2,
#USMCFS25948,https://www.facebook.com/hashtag/usmcfs25948?__eep__=6&__cft__[0]=AZXKsnk5I07_cJnCp4g2lQk_LzwUaIYSQP8NM_gvgwXhT7XMSIxXZxFQP5EWdfAcb-pdEqq_u6LJQAQiniynkp7125M-ruFON1VvlLv333dDisbEOl4N_7LrAEKDY__utDc1PYBNF1EYfO105IdMG9Xu&__tn__=*NK-R,想问badminton的koku要做些什么？会很难吗？有没有presentation啊？,,
#USMCFS25955,https://www.facebook.com/hashtag/usmcfs25955?__eep__=6&__cft__[0]=AZWrptDXUTSADUJ0wzerecHH-ANU0bM0UjbETul_rrbe_9OyInUZ6EhRx9XaPL7HherCy30MJ2jed66bVicYO3gdB8mM203vYhDpcvhmvhs4tXqbEWzZVPRNzY_rIR3RLsGbQRHcsisxW_XJ_Ur5xIxt&__tn__=*NK-R,请问理科成绩2.59 能够进到usm的 什么科系...? 谢谢大家!,6,
